Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0032372,2367.459622,3.302939234,0.17312603,19.07823588,3.83E-81,1.71E-80
FBgn0033167,875.9636032,12.38485508,0.524336372,23.62005715,2.40E-123,1.79E-122
FBgn0086668,21.64646512,-0.108408285,0.176490453,-0.614244474,0.539053789,0.576577841
FBgn0086669,6.831522569,-0.196635331,0.258779124,-0.75985778,0.447339601,0.484034759
FBgn0036406,956.9143845,-0.42633489,0.092733344,-4.597428215,4.28E-06,5.94E-06
FBgn0086664,17.93189458,-0.889187838,0.201765064,-4.407045592,1.05E-05,1.44E-05
FBgn0086665,24.88693115,0.27771851,0.168502044,1.648161076,0.099319622,0.114846112
FBgn0086666,68.72016414,-0.379882452,0.124775047,-3.044538646,0.002330375,0.002948335
FBgn0086667,2.514058387,-1.184807855,0.608345349,-1.947590881,0.051463936,0.060775141
FBgn0086660,15.04108457,0.737458925,0.217779173,3.38626929,0.000708498,0.00091491
FBgn0033165,214.0515216,6.291155906,0.290329485,21.66902165,4.02E-104,2.45E-103
FBgn0086662,83.51864161,0.852629771,0.129240557,6.597230692,4.19E-11,6.61E-11
FBgn0086663,54.90418755,1.037616093,0.126758682,8.185759579,2.71E-16,4.74E-16
FBgn0035976,5061.99173,0.486117304,0.060412585,8.046623186,8.51E-16,1.48E-15
FBgn0035977,828.6368044,0.250599104,0.184430234,1.358774527,0.174218048,0.197265867
FBgn0010408,113932.8255,-1.101853083,0.046162464,-23.86902673,6.43E-126,4.95E-125
FBgn0035975,3113.761039,-1.042071042,0.071956098,-14.48203933,1.57E-47,4.48E-47
FBgn0034072,11852.16111,-1.221673632,0.041183978,-29.66380803,2.25E-193,3.32E-192
FBgn0035970,201.4956283,1.1154667,0.107814401,10.3461754,4.36E-25,8.93E-25
FBgn0035971,408.75911,4.051971055,0.155577167,26.04476701,1.54E-149,1.55E-148
FBgn0036403,4659.282994,3.505668372,0.158857059,22.068068,6.41E-108,4.08E-107
FBgn0034073,5576.26406,-0.066258899,0.080259832,-0.825554923,0.409056615,0.444713005
FBgn0002413,15435.75273,-0.473214547,0.166170654,-2.84776244,0.004402778,0.005509695
FBgn0035978,47778.7397,2.937616616,0.072284145,40.63984754,0,0
FBgn0259231,103.6256067,1.800622017,0.152854932,11.77994062,4.95E-32,1.13E-31
FBgn0030202,2.236470998,3.475143715,0.801562146,4.335463862,1.45E-05,1.99E-05
FBgn0033692,6504.470198,1.975048454,0.067860677,29.10446128,3.15E-186,4.40E-185
FBgn0003231,35475.55915,0.726919853,0.058927858,12.33575907,5.81E-35,1.38E-34
FBgn0037828,3852.452375,3.729624349,0.183178005,20.36065597,3.74E-92,1.94E-91
FBgn0037829,844.8221832,2.617015176,0.314813247,8.31291313,9.34E-17,1.65E-16
FBgn0265893,9.212291104,3.207583965,0.404710445,7.925626834,2.27E-15,3.92E-15
FBgn0037822,7508.676014,0.536042882,0.051747535,10.35881001,3.82E-25,7.84E-25
FBgn0030975,6072.586415,2.536250324,0.212143267,11.95536562,6.09E-33,1.41E-32
FBgn0037826,2119.036391,3.529791781,0.248034825,14.23103301,5.88E-46,1.64E-45
FBgn0037827,1087.15717,4.40939547,0.177105063,24.89706045,8.01E-137,6.98E-136
FBgn0036451,13595.9637,-0.507933792,0.050662639,-10.02580598,1.17E-23,2.35E-23
FBgn0030206,1518.44187,-0.118592095,0.042039732,-2.820952703,0.004788126,0.005981224
FBgn0285955,10230.61336,-0.677567162,0.083694962,-8.095674419,5.69E-16,9.93E-16
FBgn0285954,13367.05496,-1.058971029,0.073587985,-14.39054252,5.93E-47,1.68E-46
FBgn0285951,2114.217325,0.168243295,0.048409601,3.475411733,0.00051007,0.000662439
FBgn0285950,156746.827,-0.683804664,0.050025679,-13.66907324,1.55E-42,4.12E-42
FBgn0086445,1179.893299,-0.282233324,0.056070151,-5.03357522,4.81E-07,6.86E-07
FBgn0030204,8.653583247,0.773430944,0.560376021,1.380199927,0.167525096,0.189896528
FBgn0285958,1419.251551,-1.05145097,0.063576353,-16.53839711,1.94E-61,6.71E-61
FBgn0266944,5.810400793,2.933021103,0.483280153,6.068987278,1.29E-09,1.96E-09
FBgn0265897,85.52981951,3.905918518,0.359181097,10.87451025,1.52E-27,3.26E-27
FBgn0011927,0.212987454,-0.376496471,1.773148394,-0.212332184,0.831847889,0.858355493
FBgn0065083,1.02043818,-0.192150412,0.461451818,-0.416404063,0.677114356,0.712010441
FBgn0054008,382.9394374,-0.97850945,0.125912273,-7.771358821,7.76E-15,1.33E-14
FBgn0011921,0.068072455,-0.376503311,3.999944614,-0.094127131,0.925008169,0.941484062
FBgn0029975,22425.21299,2.515370845,0.054583714,46.0828087,0,0
FBgn0054003,1224.105719,-3.216564117,0.111687748,-28.79961479,2.17E-182,2.93E-181
FBgn0054002,1503.475197,9.307750175,0.281804475,33.02910709,3.10E-239,6.68E-238
FBgn0054001,486.5226713,-0.713035957,0.077410016,-9.211158882,3.23E-20,6.08E-20
FBgn0265895,26.01206226,1.264815332,0.252864334,5.00195229,5.68E-07,8.08E-07
FBgn0054007,44.18369577,-1.491370204,0.283267981,-5.264873913,1.40E-07,2.03E-07
FBgn0030757,1249.570138,-0.375288164,0.071899761,-5.219602408,1.79E-07,2.59E-07
FBgn0054005,119.8198398,0.717510043,0.163854484,4.378946655,1.19E-05,1.64E-05
FBgn0030756,6626.322311,-4.384220812,0.14474831,-30.28858021,1.62E-201,2.55E-200
FBgn0262369,0.20921234,0.705513493,2.163238399,0.326137652,0.744320211,0.776979476
FBgn0042213,1147.998176,0.45144481,0.060155716,7.504603761,6.16E-14,1.03E-13
FBgn0051858,1522.055334,4.45299006,0.220798503,20.16766417,1.88E-90,9.53E-90
FBgn0033734,8228.448826,2.120326732,0.051175989,41.43206145,0,0
FBgn0024804,8553.464666,-0.729031715,0.049118494,-14.84230582,7.80E-50,2.29E-49
FBgn0024806,10791.02118,-1.036426787,0.0433036,-23.93396359,1.36E-126,1.05E-125
FBgn0024807,10965.94338,-0.16576149,0.039936401,-4.150636612,3.32E-05,4.48E-05
FBgn0035356,8729.728364,4.24152036,0.131261125,32.31360664,4.50E-229,8.98E-228
FBgn0035357,11970.57981,-0.337204323,0.107505775,-3.136615913,0.001709099,0.002172686
FBgn0035355,5378.033692,3.622162361,0.128451674,28.19863892,6.08E-175,7.77E-174
FBgn0035358,2968.204474,0.860407524,0.113026535,7.612438327,2.69E-14,4.55E-14
FBgn0035359,4764.169109,-1.078753181,0.08922066,-12.0908451,1.18E-33,2.76E-33
FBgn0053710,125.8178402,2.652775817,0.258774589,10.25129953,1.17E-24,2.38E-24
FBgn0262403,0.912986643,-0.326892979,0.463534753,-0.705217845,0.480674678,0.518032507
FBgn0052982,2105.710285,-0.392562161,0.083277237,-4.713919126,2.43E-06,3.40E-06
FBgn0034217,769.2387224,-0.094135488,0.068909994,-1.36606437,0.17191876,0.194738061
FBgn0052984,247.2753817,5.549979835,0.284784411,19.48835546,1.38E-84,6.47E-84
FBgn0052985,976.3926969,7.64113213,0.29244567,26.1283818,1.74E-150,1.76E-149
FBgn0052986,281.4479867,4.268917748,0.19182291,22.25447283,1.02E-109,6.61E-109
FBgn0052987,71.97233194,3.261909969,0.203553521,16.02482705,8.57E-58,2.82E-57
FBgn0052988,370.4100373,4.074712741,0.238663517,17.07304409,2.36E-65,8.52E-65
FBgn0034210,3285.035131,0.113611283,0.050258809,2.260524782,0.0237887,0.028677643
FBgn0014163,40915.96115,-2.36176424,0.052500801,-44.98529943,0,0
FBgn0010240,484.6846361,0.706164188,0.092043238,7.672092008,1.69E-14,2.88E-14
FBgn0037304,234.6466208,-3.020789641,0.165622614,-18.23899271,2.53E-74,1.04E-73
FBgn0261434,20.01723552,-0.527934118,0.329556816,-1.601951748,0.10916628,0.125832668
FBgn0267828,15276.8913,1.891984096,0.075482045,25.06535283,1.19E-138,1.06E-137
FBgn0261436,6816.04513,0.368306631,0.074856798,4.920149397,8.65E-07,1.23E-06
FBgn0261341,7715.731109,-3.506814068,0.194968414,-17.98657532,2.48E-72,9.96E-72
FBgn0261439,52871.10034,2.494015041,0.076181719,32.73771019,4.54E-235,9.55E-234
FBgn0267827,26.50409167,2.764980191,0.402264091,6.873544656,6.26E-12,1.01E-11
FBgn0267826,162.0848379,0.537598418,0.464954166,1.156239597,0.247583167,0.276152278
FBgn0267821,13871.16769,-0.87185767,0.054520724,-15.99130767,1.47E-57,4.82E-57
FBgn0267820,73.91448877,1.208796945,0.26691458,4.528778252,5.93E-06,8.21E-06
FBgn0267823,1718.514382,-0.956697238,0.045218386,-21.15726183,2.37E-99,1.35E-98
FBgn0266429,155.7894649,2.504634969,0.140764192,17.7931258,7.99E-71,3.14E-70
FBgn0027791,3165.847103,-0.953583684,0.05253586,-18.15110056,1.26E-73,5.13E-73
FBgn0025111,5811.325192,2.766091133,0.145204223,19.04966042,6.61E-81,2.95E-80
FBgn0000339,6634.100661,-1.093665198,0.055813748,-19.594907,1.71E-85,8.11E-85
FBgn0011661,43287.95747,-0.965562532,0.037049527,-26.06139935,9.99E-150,1.01E-148
FBgn0027793,388.2096482,-0.709489672,0.158523958,-4.475599024,7.62E-06,1.05E-05
FBgn0263490,12207.18338,-0.077654259,0.057662723,-1.346697749,0.178077597,0.20137521
FBgn0052189,6.376513809,1.783232492,0.605771418,2.943738249,0.003242741,0.004076682
FBgn0263492,301.2338799,-0.405276795,0.142947799,-2.835138405,0.004580584,0.005728514
FBgn0263493,7757.152227,-4.572128789,0.083297269,-54.88929978,0,0
FBgn0263494,529.3656887,-1.452963592,0.092801157,-15.6567401,2.99E-55,9.50E-55
FBgn0263495,97.11433678,2.564453859,0.183303335,13.99021931,1.79E-44,4.88E-44
FBgn0263496,193.6528359,3.691942743,0.21565439,17.11971989,1.06E-65,3.85E-65
FBgn0263497,17.91676806,4.288738798,0.416625142,10.29399901,7.50E-25,1.53E-24
FBgn0263498,74.36341427,5.245813181,0.355099264,14.7728078,2.19E-49,6.40E-49
FBgn0263499,120.7590515,-0.172318011,0.205702026,-0.837706919,0.402195327,0.437580107
FBgn0052182,168.1912429,0.264477824,0.128264019,2.061979867,0.039209653,0.046631299
FBgn0052183,549.374089,1.500533399,0.109129063,13.75008046,5.09E-43,1.36E-42
FBgn0052185,87.85243242,-0.75972777,0.596929499,-1.27272613,0.203115242,0.228388729
FBgn0052187,352.9197609,-0.420666641,0.139056829,-3.025141899,0.002485165,0.003140536
FBgn0051326,6741.841144,7.156337958,0.134441329,53.23019342,0,0
FBgn0063485,12551.38621,2.660506324,0.065546461,40.58962564,0,0
FBgn0034023,4.537702291,4.194947799,0.921760612,4.55101655,5.34E-06,7.40E-06
FBgn0034022,116.2634021,-2.768556879,0.174143378,-15.89814616,6.53E-57,2.12E-56
FBgn0034021,18396.23556,-1.039396068,0.091720525,-11.33220798,9.09E-30,2.01E-29
FBgn0031500,2940.71503,1.675410738,0.080580584,20.79174242,5.14E-96,2.80E-95
FBgn0034755,325.6943672,0.038865236,0.135496955,0.286834757,0.774238848,0.805470044
FBgn0031058,29.90295276,0.802301039,0.193079514,4.155288273,3.25E-05,4.39E-05
FBgn0031505,14787.27758,1.866679973,0.067502388,27.65353993,2.53E-168,3.02E-167
FBgn0031504,1232.371352,4.084205471,0.154988505,26.35166698,4.91E-153,5.12E-152
FBgn0034759,254.7162002,-0.875320089,0.345387843,-2.534310647,0.01126688,0.013819631
FBgn0034758,9001.766473,-1.708217792,0.134074834,-12.74077877,3.51E-37,8.62E-37
FBgn0031057,28732.03474,-0.067978659,0.035897821,-1.893670895,0.058268707,0.068561107
FBgn0031051,8857.132109,-0.198349765,0.062083555,-3.194884143,0.00139887,0.001785057
FBgn0029939,881.672042,-2.125960943,0.079944234,-26.59304906,8.17E-156,8.76E-155
FBgn0031053,855.6335572,-1.966769337,0.066064587,-29.77040224,9.44E-195,1.41E-193
FBgn0031052,10471.09682,0.259764564,0.06432601,4.038250845,5.39E-05,7.23E-05
FBgn0038621,157.4456135,1.843580782,0.134503213,13.70659289,9.27E-43,2.47E-42
FBgn0033955,738.2025236,2.7264637,0.166101424,16.41445111,1.51E-60,5.14E-60
FBgn0038627,3217.718592,0.197522925,0.057623484,3.427819877,0.000608449,0.000787866
FBgn0038626,129.0386685,1.227940999,0.13901514,8.833145807,1.02E-18,1.87E-18
FBgn0038629,301.5903904,-2.446975169,0.214680623,-11.39821159,4.27E-30,9.47E-30
FBgn0026090,2925.783274,-0.942608389,0.04416754,-21.34165475,4.66E-101,2.73E-100
FBgn0039428,146.1271497,-7.094727297,0.419394909,-16.91657946,3.40E-64,1.21E-63
FBgn0039848,65.52269421,-0.518381592,0.227778212,-2.275817286,0.022856948,0.027573411
FBgn0266588,1521.892466,12.11553687,0.546883337,22.15378685,9.59E-109,6.17E-108
FBgn0052232,632.8171037,3.642267319,0.224739874,16.20659142,4.53E-59,1.51E-58
FBgn0052548,6650.63781,2.968894124,0.159916149,18.56531774,6.13E-77,2.62E-76
FBgn0036881,129.5644871,4.920994929,0.329554564,14.93226149,2.03E-50,6.01E-50
FBgn0030455,204.6176103,0.761574742,0.136427396,5.582271348,2.37E-08,3.50E-08
FBgn0036887,8563.182234,0.794417042,0.033966156,23.38848797,5.60E-121,4.07E-120
FBgn0052237,43.12079204,-6.667568843,1.154521237,-5.775180768,7.69E-09,1.15E-08
FBgn0030451,4429.209985,-1.424436417,0.088573508,-16.08196907,3.41E-58,1.13E-57
FBgn0265085,50.66846176,4.171653907,0.278242509,14.99287053,8.17E-51,2.43E-50
FBgn0265084,7276.11684,6.466481929,0.213947638,30.2246007,1.13E-200,1.76E-199
FBgn0036889,1841.980348,0.117398384,0.052362951,2.242012361,0.024960573,0.030042717
FBgn0039584,529.6396178,0.797435496,0.080857658,9.862213676,6.07E-23,1.20E-22
FBgn0265081,632.7786806,-0.768477654,0.161619488,-4.754857622,1.99E-06,2.78E-06
FBgn0265080,71.98354756,5.317122741,0.270853598,19.63098433,8.41E-86,4.01E-85
FBgn0265083,3437.636771,0.627357722,0.133018205,4.71632979,2.40E-06,3.36E-06
FBgn0265082,13542.07479,-0.216318789,0.063385254,-3.41276203,0.000643081,0.000831724
FBgn0003410,11447.97793,-0.036250637,0.082030047,-0.441919011,0.658547813,0.694617388
FBgn0003978,1985.937245,-1.24734491,0.05197235,-24.00016376,2.77E-127,2.16E-126
FBgn0029931,1.64242152,2.089669201,1.010825667,2.067289415,0.038706891,0.046064704
FBgn0040666,3062.201209,0.334830383,0.042283178,7.918761143,2.40E-15,4.14E-15
FBgn0035150,3079.831099,0.153012737,0.056428295,2.711631378,0.0066953,0.008311374
FBgn0266618,10.10720327,1.250605525,0.448456333,2.78868963,0.005292176,0.006598615
FBgn0039588,899.4109118,0.239354843,0.057478719,4.164234089,3.12E-05,4.23E-05
FBgn0040660,24059.53169,-1.902480868,0.057865401,-32.87769262,4.58E-237,9.76E-236
FBgn0051528,1562.101821,2.271663478,0.13666878,16.62167081,4.86E-62,1.69E-61
FBgn0010638,16059.74049,-1.211178119,0.071106916,-17.03319703,4.66E-65,1.68E-64
FBgn0051526,106.3497682,3.955644013,0.335161527,11.8022019,3.80E-32,8.69E-32
FBgn0051525,1067.222209,2.219338752,0.148982301,14.89666041,3.46E-50,1.02E-49
FBgn0040849,92.48238868,2.092094418,0.171572314,12.19365973,3.36E-34,7.91E-34
FBgn0051523,55354.36005,2.03031527,0.045024178,45.09388887,0,0
FBgn0051522,17848.40832,0.312391659,0.060302608,5.180400512,2.21E-07,3.19E-07
FBgn0029936,1729.138303,-0.53713596,0.041941877,-12.80667445,1.50E-37,3.72E-37
FBgn0267775,12.49430853,5.161936219,0.524820141,9.835629042,7.91E-23,1.56E-22
FBgn0267774,21.71639446,2.123110069,0.324015926,6.552486763,5.66E-11,8.91E-11
FBgn0267777,299.6084799,2.454919973,0.185153237,13.2588553,4.01E-40,1.03E-39
FBgn0004618,661.1966723,-0.349811944,0.107012425,-3.268890901,0.001079699,0.001383224
FBgn0267771,78.55197375,-2.161062682,0.276330808,-7.820563674,5.26E-15,9.01E-15
FBgn0267770,28.40940735,1.771395037,0.491416645,3.604670407,0.000312549,0.000408922
FBgn0267773,53.79174333,-0.690505777,0.270356448,-2.554056993,0.010647583,0.01308664
FBgn0052017,3165.212733,1.375344059,0.088277782,15.57973058,1.00E-54,3.15E-54
FBgn0267779,9.47545102,0.702111473,0.387753726,1.81071496,0.070184986,0.082123572
FBgn0267778,309.7393039,-0.926810955,0.123013473,-7.534223137,4.91E-14,8.26E-14
FBgn0035151,1460.069997,1.040519377,0.078080784,13.32619026,1.63E-40,4.21E-40
FBgn0082958,4.856604546,0.143813176,0.417275416,0.344648093,0.730358946,0.763545171
FBgn0082959,6.212801096,-0.528636704,0.322012288,-1.641666247,0.10065919,0.116333549
FBgn0047095,210.0109055,-1.371559218,0.165523865,-8.286172034,1.17E-16,2.07E-16
FBgn0265551,206.5519637,3.33153442,0.187280159,17.789041,8.59E-71,3.37E-70
FBgn0265550,24.56895577,5.993986635,0.439120485,13.64998181,2.02E-42,5.35E-42
FBgn0082952,4.887460691,-0.247523355,0.325103609,-0.7613676,0.446437534,0.483159418
FBgn0082953,59.41788466,-1.051106096,0.152002668,-6.915050322,4.68E-12,7.55E-12
FBgn0082950,2.074616355,0.077165386,0.512130258,0.150675311,0.880231849,0.903482867
FBgn0082951,3.041276795,-0.645490279,0.382987402,-1.685408649,0.091909756,0.106595078
FBgn0082957,9.048130438,-0.255484844,0.354963821,-0.719748969,0.47167957,0.508777309
FBgn0082954,94.45526022,0.369450135,0.145844712,2.533174699,0.01130346,0.013862555
FBgn0039577,1028.890861,3.700808871,0.152843449,24.21306838,1.62E-129,1.30E-128
FBgn0039688,6924.581978,-2.17379346,0.066103784,-32.88455422,3.65E-237,7.79E-236
FBgn0039689,3152.650339,0.709599422,0.040108711,17.69190285,4.84E-70,1.88E-69
FBgn0052546,0.208395524,-0.647000666,1.484175286,-0.435932785,0.662885497,0.698813276
FBgn0039680,4978.646028,-2.917912975,0.10083664,-28.93703097,4.09E-184,5.63E-183
FBgn0039681,776.7153083,-0.500882501,0.095964659,-5.219447502,1.79E-07,2.59E-07
FBgn0039682,59791.07936,0.61308655,0.065122125,9.414412511,4.76E-21,9.08E-21
FBgn0039683,253.0165813,-1.904736852,0.127226572,-14.97121878,1.13E-50,3.36E-50
FBgn0039684,77.26061619,4.131777257,0.31500658,13.11647921,2.65E-39,6.74E-39
FBgn0004611,9572.437302,0.835301817,0.041905742,19.93287281,2.11E-88,1.04E-87
FBgn0039686,343.0691602,-0.641041116,0.174897392,-3.665241134,0.000247106,0.00032444
FBgn0039687,1176.279259,-0.821183443,0.071394275,-11.50209101,1.29E-30,2.88E-30
FBgn0001222,11600.09748,-0.309338248,0.042638541,-7.254897539,4.02E-13,6.63E-13
FBgn0267489,77.74273043,3.578177208,0.228232236,15.67779065,2.15E-55,6.83E-55
FBgn0267488,14111.21953,-1.107520624,0.046963397,-23.58263421,5.81E-123,4.31E-122
FBgn0267487,14519.25281,-0.388748162,0.049805144,-7.805381777,5.93E-15,1.02E-14
FBgn0267486,2581.541458,1.026158812,0.08708494,11.78342443,4.75E-32,1.08E-31
FBgn0267485,1954.842315,-0.380646745,0.118962811,-3.199712099,0.001375649,0.001755939
FBgn0267484,154.3185898,3.305589529,0.183457304,18.01830431,1.40E-72,5.63E-72
FBgn0267483,10.34499013,-0.36010511,0.320065863,-1.1250969,0.260547975,0.28989195
FBgn0267482,218.949228,4.125996562,0.143870054,28.67863366,7.05E-181,9.40E-180
FBgn0267481,321.4403015,-0.801671559,0.107759728,-7.439435644,1.01E-13,1.69E-13
FBgn0001224,65087.4585,-6.763516155,0.143904523,-47.00002468,0,0
FBgn0037592,11265.88191,-2.410413844,0.045540393,-52.92913973,0,0
FBgn0037222,848.8700365,-1.777664101,0.117974803,-15.06816762,2.62E-51,7.85E-51
FBgn0037223,50.46954575,-2.947446026,0.244369188,-12.06144705,1.69E-33,3.93E-33
FBgn0030904,14.94536712,-1.716632791,0.550892781,-3.116092367,0.001832649,0.002327718
FBgn0037225,182.8021292,2.664852155,0.13447124,19.81726466,2.11E-87,1.03E-86
FBgn0037594,2.501222921,4.475725317,1.075710798,4.160714316,3.17E-05,4.29E-05
FBgn0037227,44.49776124,1.055313724,0.254713024,4.143147875,3.43E-05,4.63E-05
FBgn0265434,48036.45674,-1.990766943,0.043631571,-45.62675379,0,0
FBgn0037229,307.2778962,3.643232663,0.100394233,36.2892622,2.39E-288,7.27E-287
FBgn0001226,92655.29352,-4.680605614,0.079703575,-58.72516497,0,0
FBgn0031104,68.9192,0.708013127,0.276091354,2.564416155,0.010334955,0.012707757
FBgn0000064,214555.8544,1.466302022,0.116920421,12.5410259,4.45E-36,1.08E-35
FBgn0000061,362.8050897,-4.91800737,0.156014823,-31.52269292,4.25E-218,7.76E-217
FBgn0085458,0.179978459,-1.85716668,3.995372319,-0.464829441,0.642053603,0.678242572
FBgn0085459,54.52983118,0.140374201,0.144312984,0.972706665,0.330699112,0.363708703
FBgn0085456,95.44818708,-0.381763292,0.277491245,-1.375766979,0.168893788,0.191385962
FBgn0085457,0.83180459,-0.347140016,2.014763705,-0.172298129,0.863203156,0.887306471
FBgn0005586,3196.369189,1.816157612,0.076155035,23.84816198,1.06E-125,8.14E-125
FBgn0085455,1333.100956,0.885243542,0.137823864,6.423006258,1.34E-10,2.09E-10
FBgn0030301,4357.8105,-1.490781106,0.075950738,-19.62826362,8.87E-86,4.23E-85
FBgn0085453,6287.358461,0.481887014,0.116249405,4.14528585,3.39E-05,4.59E-05
FBgn0085450,4533.759387,-0.229268028,0.092822722,-2.469955892,0.013512971,0.016493635
FBgn0085451,7223.307091,-1.301872346,0.12861148,-10.12252049,4.39E-24,8.85E-24
FBgn0033905,2009.630896,2.071564248,0.090195278,22.96754668,9.84E-117,6.86E-116
FBgn0033904,964.651431,2.792774559,0.177122528,15.76747232,5.21E-56,1.67E-55
FBgn0039530,1487.798221,1.632837778,0.107704156,15.1603971,6.47E-52,1.95E-51
FBgn0033906,17568.60196,-0.596208324,0.036279384,-16.43380487,1.10E-60,3.74E-60
FBgn0039536,4207.667975,3.661239835,0.111960105,32.70128989,1.50E-234,3.14E-233
FBgn0039537,12283.01339,-1.135588534,0.08891903,-12.77104052,2.38E-37,5.86E-37
FBgn0033903,2400.056809,1.416108425,0.071296733,19.86217824,8.65E-88,4.22E-87
FBgn0033902,18620.65576,0.003133487,0.032646823,0.095981389,0.923535354,0.941244926
FBgn0039538,1700.726673,-0.294332716,0.072263875,-4.073027044,4.64E-05,6.25E-05
FBgn0283440,299.5323543,0.897825916,0.171913932,5.222531438,1.76E-07,2.55E-07
FBgn0283442,5418.344668,0.364309065,0.192779758,1.889768247,0.058788962,0.069154644
FBgn0004811,4452.051167,-0.966499154,0.045297583,-21.3366606,5.19E-101,3.03E-100
FBgn0037044,2790.129718,0.349820759,0.039390748,8.88078476,6.64E-19,1.22E-18
FBgn0037045,1767.857,1.001048392,0.058003783,17.25832946,9.69E-67,3.58E-66
FBgn0037046,682.9565734,0.008770533,0.166542776,0.052662347,0.95800094,0.969477657
FBgn0037040,4817.908102,3.2894506,0.179705174,18.30470727,7.59E-75,3.15E-74
